src,src_name,dest,dest_name,weight,edge_type
2164,RIPK2,2477,TAB1,0.11102703213691711,gene-gene
2164,RIPK2,2478,TAB2,0.09374546492472291,gene-gene
2164,RIPK2,2598,TRAF3,0.2522339013715585,gene-gene
2165,RMI1,832,FANCM,0.19737687334418297,gene-gene
2165,RMI1,2184,RPA1,0.123589717472593,gene-gene
2166,RMI2,266,BLM,0.16140069688359895,gene-gene
2166,RMI2,832,FANCM,0.16923604781428972,gene-gene
2166,RMI2,2165,RMI1,0.1834750697016716,gene-gene
2166,RMI2,2184,RPA1,0.15240550973491432,gene-gene
2166,RMI2,2581,TOP3A,0.1810124758630991,gene-gene
2167,RNASEL,636,DHX33,0.2535803783684969,gene-gene
2168,RND1,2152,RHOA,0.11699981110480924,gene-gene
2169,RNF125,631,DDX58,0.16470006573945284,gene-gene
2169,RNF125,1139,IFIH1,0.1381882249067227,gene-gene
2170,RNF152,2195,RRAGA,0.22203146914641061,gene-gene
2171,RNF31,263,BIRC2,0.06358564218195777,gene-gene
2171,RNF31,2163,RIPK1,0.18986693831781545,gene-gene
2171,RNF31,2164,RIPK2,0.17322202709813914,gene-gene
2171,RNF31,2297,SHARPIN,0.13564319039384523,gene-gene
2171,RNF31,2400,SPATA2,0.1551278941333294,gene-gene
2171,RNF31,2401,SPATA2L,0.19614401770134768,gene-gene
2172,RNF41,719,EGFR,0.16778724601802728,gene-gene
2172,RNF41,868,FGFR2,0.16515958464394012,gene-gene
2172,RNF41,869,FGFR3,0.172432865598239,gene-gene
2172,RNF41,870,FGFR4,0.16247825471994778,gene-gene
2172,RNF41,1144,IGF1R,0.10080062978280087,gene-gene
2172,RNF41,1814,PDGFRA,0.07167390206207831,gene-gene
2173,RNF7,124,APOBEC3B,0.1664259461686015,gene-gene
2173,RNF7,125,APOBEC3C,0.18798707937821746,gene-gene
2173,RNF7,126,APOBEC3D,0.13152530447890362,gene-gene
2175,ROBO1,1574,NCK2,0.19781191010649005,gene-gene
2175,ROBO1,1770,PAK1,0.21406060364097357,gene-gene
2175,ROBO1,1771,PAK2,0.1311265517336627,gene-gene
2175,ROBO1,1772,PAK4,0.18550009870280823,gene-gene
2175,ROBO1,1773,PAK6,0.17577335766206184,gene-gene
2175,ROBO1,2414,SRGAP1,0.08379740702609222,gene-gene
2175,ROBO1,2415,SRGAP3,0.22043058695756676,gene-gene
2176,ROBO2,1574,NCK2,0.2176397091243416,gene-gene
2176,ROBO2,1770,PAK1,0.11825293473278482,gene-gene
2176,ROBO2,1771,PAK2,0.14909695896009603,gene-gene
2176,ROBO2,1772,PAK4,0.1668787682428956,gene-gene
2176,ROBO2,1773,PAK6,0.31975571624934673,gene-gene
2176,ROBO2,2414,SRGAP1,0.19275552158554396,gene-gene
2176,ROBO2,2415,SRGAP3,0.1539146488842865,gene-gene
2177,ROBO3,2175,ROBO1,0.1877934544851693,gene-gene
2178,ROCK1,102,ANK1,0.15151548416664204,gene-gene
2178,ROCK1,103,ANK3,0.07725777546875179,gene-gene
2178,ROCK1,571,CTNNB1,0.20457277043412128,gene-gene
2178,ROCK1,924,GAB1,0.34899746129910153,gene-gene
2178,ROCK1,1329,LIMK1,0.21005669919153055,gene-gene
2178,ROCK1,1330,LIMK2,0.08010360598564148,gene-gene
2178,ROCK1,1543,MYL12A,0.1031297071216007,gene-gene
2178,ROCK1,1544,MYL12B,0.09844678826630116,gene-gene
2178,ROCK1,1545,MYL2,0.2827625572681427,gene-gene
2178,ROCK1,1546,MYL5,0.19789314704636732,gene-gene
2178,ROCK1,1549,MYL9,0.23356241727015004,gene-gene
2178,ROCK1,1553,MYLPF,0.2246034728984038,gene-gene
2178,ROCK1,1630,NFKB1,0.22085056314244866,gene-gene
2178,ROCK1,1876,PIKFYVE,0.24832651112228632,gene-gene
2178,ROCK1,1881,PIP4K2A,0.2672275962928931,gene-gene
2178,ROCK1,1882,PIP4K2B,0.17741028033196926,gene-gene
2178,ROCK1,1883,PIP4K2C,0.2530948333442211,gene-gene
2178,ROCK1,1884,PIP5K1B,0.17053184425458312,gene-gene
2178,ROCK1,1943,PPP1CA,0.16972474864451215,gene-gene
2178,ROCK1,1944,PPP1CB,0.1583903810630242,gene-gene
2178,ROCK1,1945,PPP1CC,0.21417281311005354,gene-gene
2178,ROCK1,1946,PPP1R12A,0.09008443759133418,gene-gene
2178,ROCK1,1947,PPP1R12B,0.21235013753175735,gene-gene
2178,ROCK1,1948,PPP1R12C,0.1464558063695828,gene-gene
2178,ROCK1,2023,PTEN,0.18665563749770323,gene-gene
2178,ROCK1,2136,RELA,0.15577848628163338,gene-gene
2179,ROCK2,102,ANK1,0.13468297714522728,gene-gene
2179,ROCK2,103,ANK3,0.11276090145111084,gene-gene
2179,ROCK2,571,CTNNB1,0.19038847709695497,gene-gene
2179,ROCK2,924,GAB1,0.2626547844459613,gene-gene
2179,ROCK2,1329,LIMK1,0.11581120640039444,gene-gene
2179,ROCK2,1330,LIMK2,0.17436765351643166,gene-gene
2179,ROCK2,1543,MYL12A,0.240108129568398,gene-gene
2179,ROCK2,1544,MYL12B,0.1727308171490828,gene-gene
2179,ROCK2,1545,MYL2,0.1724838875234127,gene-gene
2179,ROCK2,1546,MYL5,0.12799129945536455,gene-gene
2179,ROCK2,1549,MYL9,0.14638695555428663,gene-gene
2179,ROCK2,1553,MYLPF,0.060229270660784096,gene-gene
2179,ROCK2,1630,NFKB1,0.17802213815351328,gene-gene
2179,ROCK2,1876,PIKFYVE,0.09068300202488899,gene-gene
2179,ROCK2,1881,PIP4K2A,0.17129156738519669,gene-gene
2179,ROCK2,1882,PIP4K2B,0.19832218190034231,gene-gene
2179,ROCK2,1883,PIP4K2C,0.11293903986612956,gene-gene
2179,ROCK2,1884,PIP5K1B,0.11119290829325716,gene-gene
2179,ROCK2,1943,PPP1CA,0.1255088277782003,gene-gene
2179,ROCK2,1944,PPP1CB,0.3083544398347537,gene-gene
2179,ROCK2,1945,PPP1CC,0.2024073958552132,gene-gene
2179,ROCK2,1946,PPP1R12A,0.3279208478828271,gene-gene
2179,ROCK2,1947,PPP1R12B,0.10419449442997575,gene-gene
2179,ROCK2,1948,PPP1R12C,0.28396987821906805,gene-gene
2179,ROCK2,2023,PTEN,0.15061642353733382,gene-gene
2179,ROCK2,2136,RELA,0.18064826276774207,gene-gene
2185,RPN1,2186,RPN2,0.24696101465572914,gene-gene
2185,RPN1,2639,TUSC3,0.23148095731933913,gene-gene
2186,RPN2,2639,TUSC3,0.14481037886192402,gene-gene
2188,RPS6,2663,UCP1,0.1552348363523682,gene-gene
2189,RPS6KA1,175,ATF4,0.14898268304144344,gene-gene
2189,RPS6KA1,293,BUB1,0.12332323228474706,gene-gene
2189,RPS6KA1,1104,HRAS,0.2530071785052617,gene-gene
2189,RPS6KA1,1280,KRAS,0.16860036738216877,gene-gene
2189,RPS6KA1,1888,PKMYT1,0.10731399245560169,gene-gene
2189,RPS6KA1,1943,PPP1CA,0.09625787753611803,gene-gene
2189,RPS6KA1,1944,PPP1CB,0.08689122678091128,gene-gene
2189,RPS6KA1,1945,PPP1CC,0.0826357826590538,gene-gene
2189,RPS6KA1,1953,PPP1R3B,0.188037080069383,gene-gene
2189,RPS6KA1,1954,PPP1R3C,0.13374340441077948,gene-gene
2189,RPS6KA1,1955,PPP1R3D,0.10116563147554795,gene-gene
2189,RPS6KA1,1956,PPP1R3E,0.2809918122366071,gene-gene
2189,RPS6KA1,2498,TBC1D7,0.12063311909635861,gene-gene
2189,RPS6KA1,2614,TSC1,0.16830660589039326,gene-gene
2189,RPS6KA1,2615,TSC2,0.1588410393645366,gene-gene
2190,RPS6KA2,175,ATF4,0.15544249738256136,gene-gene
2190,RPS6KA2,293,BUB1,0.09295403150220712,gene-gene
2190,RPS6KA2,1104,HRAS,0.18959722543756166,gene-gene
2190,RPS6KA2,1280,KRAS,0.18296316266059875,gene-gene
2190,RPS6KA2,1888,PKMYT1,0.15886940838148197,gene-gene
2190,RPS6KA2,1943,PPP1CA,0.23078275099396706,gene-gene
2190,RPS6KA2,1944,PPP1CB,0.16446183497707048,gene-gene
2190,RPS6KA2,1945,PPP1CC,0.24229398711274067,gene-gene
2190,RPS6KA2,1953,PPP1R3B,0.1202098832776149,gene-gene
2190,RPS6KA2,1954,PPP1R3C,0.23469777777791023,gene-gene
2190,RPS6KA2,1955,PPP1R3D,0.2943692704041799,gene-gene
2190,RPS6KA2,1956,PPP1R3E,0.13748526945710182,gene-gene
2190,RPS6KA2,2498,TBC1D7,0.15539041037360826,gene-gene
2190,RPS6KA2,2614,TSC1,0.14093373840053877,gene-gene
2190,RPS6KA2,2615,TSC2,0.32282371260225773,gene-gene
2191,RPS6KA4,174,ATF2,0.37314380208651227,gene-gene
2191,RPS6KA4,175,ATF4,0.17648990576465926,gene-gene
2191,RPS6KA4,177,ATF6B,0.19179650458196798,gene-gene
2191,RPS6KA4,535,CREB1,0.20979732538883886,gene-gene
2191,RPS6KA4,536,CREB3,0.27542046705881756,gene-gene
2191,RPS6KA4,537,CREB3L1,0.3038436695933342,gene-gene
2191,RPS6KA4,538,CREB3L2,0.13471569198494157,gene-gene
2191,RPS6KA4,539,CREB3L3,0.15181922951402763,gene-gene
2191,RPS6KA4,540,CREB3L4,0.09787218769391377,gene-gene
2191,RPS6KA4,541,CREB5,0.24275386705994606,gene-gene
2192,RPS6KA5,174,ATF2,0.19052871875464916,gene-gene
2192,RPS6KA5,175,ATF4,0.13122928949693838,gene-gene
2192,RPS6KA5,177,ATF6B,0.15218273177742958,gene-gene
2192,RPS6KA5,535,CREB1,0.2076000633339087,gene-gene
2192,RPS6KA5,536,CREB3,0.20058889811237654,gene-gene
2192,RPS6KA5,537,CREB3L1,0.14404860449333987,gene-gene
2192,RPS6KA5,538,CREB3L2,0.20150895416736603,gene-gene
2192,RPS6KA5,539,CREB3L3,0.1443999254455169,gene-gene
2192,RPS6KA5,540,CREB3L4,0.16957275018406412,gene-gene
2192,RPS6KA5,541,CREB5,0.17604928463697433,gene-gene
2192,RPS6KA5,1535,MYC,0.17933429032564163,gene-gene
2193,RPS6KB1,353,CARM1,0.2252600509673357,gene-gene
2193,RPS6KB1,752,EIF4B,0.154062628125151,gene-gene
2193,RPS6KB1,801,ESR1,0.1084493026137352,gene-gene
2193,RPS6KB1,802,ESR2,0.17458477794813612,gene-gene
2193,RPS6KB1,887,FOS,0.18253622328241667,gene-gene
2193,RPS6KB1,891,FOXA2,0.2078840136528015,gene-gene
2193,RPS6KB1,1203,IRS1,0.18693876390655836,gene-gene
2193,RPS6KB1,1204,IRS2,0.1740881068011125,gene-gene
2193,RPS6KB1,1233,JUN,0.175679299980402,gene-gene
2193,RPS6KB1,1437,MED1,0.11040143404776852,gene-gene
2193,RPS6KB1,1578,NCOA3,0.1615560973683993,gene-gene
2193,RPS6KB1,2188,RPS6,0.1929780195156733,gene-gene
2193,RPS6KB1,2398,SP1,0.151984677494814,gene-gene
2194,RPS6KB2,353,CARM1,0.16320794448256493,gene-gene
2194,RPS6KB2,752,EIF4B,0.12488269448901217,gene-gene
2194,RPS6KB2,801,ESR1,0.2529810344179471,gene-gene
2194,RPS6KB2,802,ESR2,0.12511800307159623,gene-gene
2194,RPS6KB2,887,FOS,0.19843652518466115,gene-gene
2194,RPS6KB2,891,FOXA2,0.10501903699090083,gene-gene
2194,RPS6KB2,1203,IRS1,0.25747406855225563,gene-gene
2194,RPS6KB2,1204,IRS2,0.11652929023451482,gene-gene
2194,RPS6KB2,1233,JUN,0.2415401916950941,gene-gene
2194,RPS6KB2,1437,MED1,0.10482012884070475,gene-gene
2194,RPS6KB2,1578,NCOA3,0.1850054788713654,gene-gene
2194,RPS6KB2,2188,RPS6,0.23112260891745487,gene-gene
2194,RPS6KB2,2398,SP1,0.22414957794050375,gene-gene
2195,RRAGA,78,AKT1S1,0.12272401891338329,gene-gene
2195,RRAGA,1505,MLST8,0.14511091882983843,gene-gene
2195,RRAGA,1531,MTOR,0.22435521334409714,gene-gene
2195,RRAGA,2196,RRAGC,0.15819726015130678,gene-gene
2195,RRAGA,2197,RRAGD,0.16986905240143338,gene-gene
2196,RRAGC,78,AKT1S1,0.0655879780339698,gene-gene
2196,RRAGC,1505,MLST8,0.13016494363546371,gene-gene
2196,RRAGC,1531,MTOR,0.1312914517087241,gene-gene
2197,RRAGD,78,AKT1S1,0.18476583684484163,gene-gene
2197,RRAGD,1505,MLST8,0.193168298030893,gene-gene
2197,RRAGD,1531,MTOR,0.044684818712994456,gene-gene
2197,RRAGD,2196,RRAGC,0.18816747951010862,gene-gene
2198,RRAS,282,BRAF,0.1854433591167132,gene-gene
2198,RRAS,283,BRAP,0.2284544532497724,gene-gene
2198,RRAS,433,CDKN2A,0.12362758675590158,gene-gene
2198,RRAS,1079,HIF1A,0.20393503763868162,gene-gene
2198,RRAS,1388,MAP3K1,0.10139702291538318,gene-gene
2198,RRAS,1402,MAPK1,0.19748503901064396,gene-gene
2198,RRAS,1407,MAPK3,0.14887133613228798,gene-gene
2198,RRAS,1521,MOS,0.30231218102077645,gene-gene
2198,RRAS,1818,PDPK1,0.19042822097738585,gene-gene
2198,RRAS,1869,PIK3CA,0.1349887034545342,gene-gene
2198,RRAS,1870,PIK3CD,0.30303990840911865,gene-gene
2198,RRAS,1871,PIK3R1,0.1500627382968863,gene-gene
2198,RRAS,1872,PIK3R2,0.12001362008353074,gene-gene
2198,RRAS,1873,PIK3R3,0.1439794530160725,gene-gene
2198,RRAS,1906,PLCE1,0.19369304614762464,gene-gene
2198,RRAS,1910,PLD1,0.14587094386418661,gene-gene
2198,RRAS,1911,PLD2,0.21838846057653427,gene-gene
2198,RRAS,2080,RAF1,0.20975980535149574,gene-gene
2198,RRAS,2083,RALBP1,0.31843822946151096,gene-gene
2198,RRAS,2084,RALGDS,0.15004981122910976,gene-gene
2198,RRAS,2098,RAPGEF5,0.11962186731398106,gene-gene
2198,RRAS,2114,RASSF1,0.09993788662056129,gene-gene
2198,RRAS,2117,RASSF5,0.15965155172549808,gene-gene
2198,RRAS,2144,RGL1,0.20933247233430544,gene-gene
2198,RRAS,2145,RGL2,0.22240890935063362,gene-gene
2198,RRAS,2152,RHOA,0.16388204072912535,gene-gene
2198,RRAS,2162,RIN1,0.11514908603082101,gene-gene
2198,RRAS,2548,TIAM1,0.13516703930993876,gene-gene
2199,RRAS2,282,BRAF,0.14255063796493536,gene-gene
2199,RRAS2,283,BRAP,0.11845326935872436,gene-gene
2199,RRAS2,433,CDKN2A,0.1209208716948827,gene-gene
2199,RRAS2,1079,HIF1A,0.18707657605409622,gene-gene
2199,RRAS2,1388,MAP3K1,0.18730208277702332,gene-gene
2199,RRAS2,1402,MAPK1,0.18089064738402763,gene-gene
2199,RRAS2,1407,MAPK3,0.11798785875240962,gene-gene
2199,RRAS2,1521,MOS,0.1708815072197467,gene-gene
2199,RRAS2,1818,PDPK1,0.2688423618674278,gene-gene
2199,RRAS2,1869,PIK3CA,0.08204289696489771,gene-gene
2199,RRAS2,1870,PIK3CD,0.14653520736222467,gene-gene
2199,RRAS2,1871,PIK3R1,0.19536741202076277,gene-gene
2199,RRAS2,1872,PIK3R2,0.10241645605613788,gene-gene
2199,RRAS2,1873,PIK3R3,0.09268476519112785,gene-gene
2199,RRAS2,1906,PLCE1,0.15571790126462778,gene-gene
2199,RRAS2,1910,PLD1,0.14648703516771397,gene-gene
2199,RRAS2,1911,PLD2,0.1286095429410731,gene-gene
2199,RRAS2,2080,RAF1,0.2411714643239975,gene-gene
2199,RRAS2,2083,RALBP1,0.2036199929813544,gene-gene
2199,RRAS2,2084,RALGDS,0.18380424659699202,gene-gene
2199,RRAS2,2098,RAPGEF5,0.13931311232348284,gene-gene
2199,RRAS2,2114,RASSF1,0.23308191820979118,gene-gene
2199,RRAS2,2117,RASSF5,0.19881374016404152,gene-gene
2199,RRAS2,2144,RGL1,0.14453203603625298,gene-gene
2199,RRAS2,2145,RGL2,0.2014920823276043,gene-gene
2199,RRAS2,2162,RIN1,0.17471395743389925,gene-gene
2199,RRAS2,2548,TIAM1,0.10010492739578088,gene-gene
2202,RSPO1,1318,LGR4,0.2602519306043784,gene-gene
2202,RSPO1,1319,LGR5,0.1284721838310361,gene-gene
2202,RSPO1,1320,LGR6,0.1835240347815367,gene-gene
2202,RSPO1,2999,ZNRF3,0.3245479029913743,gene-gene
2203,RSPO2,1318,LGR4,0.10478112380951643,gene-gene
2203,RSPO2,1319,LGR5,0.07691041411211093,gene-gene
2203,RSPO2,1320,LGR6,0.17393190549531332,gene-gene
2203,RSPO2,2999,ZNRF3,0.15177313548823199,gene-gene
2204,RSPO3,1318,LGR4,0.06547825930950542,gene-gene
2204,RSPO3,1319,LGR5,0.1600827177365621,gene-gene
2204,RSPO3,1320,LGR6,0.17406272267301878,gene-gene
2204,RSPO3,2999,ZNRF3,0.10140340278546016,gene-gene
2205,RSPO4,1318,LGR4,0.14806071482598782,gene-gene
2205,RSPO4,1319,LGR5,0.16390378462771574,gene-gene
2205,RSPO4,1320,LGR6,0.1529240564753612,gene-gene
2205,RSPO4,2999,ZNRF3,0.2021937072277069,gene-gene
2207,RUNX1,437,CEBPA,0.030639400538348127,gene-gene
2207,RUNX1,552,CSF1R,0.18253271778424582,gene-gene
2207,RUNX1,566,CTBP1,0.26617004598180455,gene-gene
2207,RUNX1,567,CTBP2,0.05820262851193547,gene-gene
2207,RUNX1,1062,HDAC1,0.185213390737772,gene-gene
2207,RUNX1,1063,HDAC2,0.24695023273428282,gene-gene
2207,RUNX1,1177,IL3,0.1269621178507805,gene-gene
2207,RUNX1,1236,JUP,0.1594640112404401,gene-gene
2207,RUNX1,2406,SPI1,0.26280276601513225,gene-gene
2208,RUNX1T1,437,CEBPA,0.1333709149621427,gene-gene
2208,RUNX1T1,552,CSF1R,0.23908888486524424,gene-gene
2208,RUNX1T1,1236,JUP,0.11952106437335412,gene-gene
2208,RUNX1T1,2406,SPI1,0.16973742532233396,gene-gene
2211,RUVBL1,571,CTNNB1,0.18001678741226593,gene-gene
2211,RUVBL1,1314,LEF1,0.17539299461835375,gene-gene
2211,RUVBL1,2506,TCF7,0.13749069347977638,gene-gene
2211,RUVBL1,2507,TCF7L1,0.1744949333369732,gene-gene
2211,RUVBL1,2508,TCF7L2,0.11368225545932849,gene-gene
2212,RXFP3,166,ARRB1,0.10905436364312966,gene-gene
2212,RXFP3,167,ARRB2,0.18643515557050705,gene-gene
2212,RXFP3,719,EGFR,0.0871740070482095,gene-gene
2212,RXFP3,983,GNAI1,0.23559891618788242,gene-gene
2212,RXFP3,984,GNAI2,0.18547826508680978,gene-gene
2212,RXFP3,985,GNAI3,0.12668759872515997,gene-gene
2212,RXFP3,987,GNAO1,0.20063458701285222,gene-gene
2213,RXRA,13,ACAA1,0.12281866123278935,gene-gene
2213,RXRA,15,ACADM,0.2591099254786968,gene-gene
2213,RXRA,17,ACOX1,0.2630859899024169,gene-gene
2213,RXRA,18,ACOX3,0.2884975050886472,gene-gene
2213,RXRA,21,ACSBG2,0.2194112247476975,gene-gene
2213,RXRA,22,ACSL1,0.26385252363979816,gene-gene
2213,RXRA,23,ACSL3,0.1630323100835085,gene-gene
2213,RXRA,24,ACSL6,0.22086433817942938,gene-gene
2213,RXRA,101,ANGPTL4,0.07676471816375852,gene-gene
2213,RXRA,122,APOA1,0.17271138355135918,gene-gene
2213,RXRA,133,AQP7,0.18871201450626054,gene-gene
2213,RXRA,382,CCND1,0.16752727578083673,gene-gene
2213,RXRA,426,CDK4,0.2722405542929967,gene-gene
2213,RXRA,530,CPT1A,0.12032404448837042,gene-gene
2213,RXRA,531,CPT1B,0.21572058896223703,gene-gene
2213,RXRA,532,CPT1C,0.19578457687748596,gene-gene
2213,RXRA,533,CPT2,0.15224241139367223,gene-gene
2213,RXRA,605,CYP27A1,0.21665331410864988,gene-gene
2213,RXRA,620,DBI,0.12606536488359174,gene-gene
2213,RXRA,727,EHHADH,0.1228684635522465,gene-gene
2213,RXRA,819,FABP3,0.08779825679569815,gene-gene
2213,RXRA,821,FADS2,0.2385716481755177,gene-gene
2213,RXRA,1094,HMGCS1,0.11852619641770919,gene-gene
2213,RXRA,1183,ILK,0.19845510522524515,gene-gene
2213,RXRA,1435,ME1,0.26315027630577487,gene-gene
2213,RXRA,1535,MYC,0.24441535553584495,gene-gene
2213,RXRA,1685,NR1H3,0.22710640262812376,gene-gene
2213,RXRA,1792,PCK2,0.21611259008447328,gene-gene
2213,RXRA,1818,PDPK1,0.14312506342927614,gene-gene
2213,RXRA,1913,PLIN2,0.2201516084993879,gene-gene
2213,RXRA,1914,PLIN4,0.326196884115537,gene-gene
2213,RXRA,1915,PLIN5,0.2545973559220632,gene-gene
2213,RXRA,1920,PLTP,0.1755126703840991,gene-gene
2213,RXRA,1936,PPARG,0.18292250654970607,gene-gene
2213,RXRA,2214,RXRB,0.15685355104506016,gene-gene
2213,RXRA,2215,RXRG,0.17204095982015133,gene-gene
2213,RXRA,2229,SCD,0.1768979405363401,gene-gene
2213,RXRA,2230,SCD5,0.15413555184689662,gene-gene
2213,RXRA,2240,SCP2,0.17792619516452154,gene-gene
2213,RXRA,2325,SLC27A1,0.254852128525575,gene-gene
2213,RXRA,2326,SLC27A4,0.18758713966235518,gene-gene
2213,RXRA,2391,SORBS1,0.10986668585489194,gene-gene
2213,RXRA,2412,SREBF1,0.3053259725371997,gene-gene
2213,RXRA,2545,THRA,0.1716931140787589,gene-gene
2213,RXRA,2546,THRB,0.24243718416740498,gene-gene
2213,RXRA,2650,UBC,0.16417297208681703,gene-gene
2213,RXRA,2663,UCP1,0.1456523264447848,gene-gene
2214,RXRB,13,ACAA1,0.1913877621603509,gene-gene
2214,RXRB,15,ACADM,0.22640824938813844,gene-gene
2214,RXRB,17,ACOX1,0.19363070155183473,gene-gene
2214,RXRB,18,ACOX3,0.12762570288032293,gene-gene
2214,RXRB,21,ACSBG2,0.21926708736767372,gene-gene
2214,RXRB,22,ACSL1,0.15904488321393728,gene-gene
2214,RXRB,23,ACSL3,0.1575648213426272,gene-gene
2214,RXRB,24,ACSL6,0.18283680795381466,gene-gene
2214,RXRB,101,ANGPTL4,0.22829545910159746,gene-gene
2214,RXRB,122,APOA1,0.2884360154469808,gene-gene
2214,RXRB,133,AQP7,0.22944375872612,gene-gene
2214,RXRB,530,CPT1A,0.25880005458990735,gene-gene
2214,RXRB,531,CPT1B,0.17461038567125797,gene-gene
2214,RXRB,532,CPT1C,0.15002873539924622,gene-gene
2214,RXRB,533,CPT2,0.1853298731148243,gene-gene
2214,RXRB,605,CYP27A1,0.26998920490344364,gene-gene
2214,RXRB,620,DBI,0.12736003939062357,gene-gene
2214,RXRB,727,EHHADH,0.18230007402598858,gene-gene
2214,RXRB,819,FABP3,0.14794774105151495,gene-gene
2214,RXRB,821,FADS2,0.19637997448444366,gene-gene
2214,RXRB,1094,HMGCS1,0.15019339617962638,gene-gene
2214,RXRB,1183,ILK,0.19446788355708122,gene-gene
2214,RXRB,1435,ME1,0.1642601036777099,gene-gene
2214,RXRB,1685,NR1H3,0.2684758351921725,gene-gene
2214,RXRB,1792,PCK2,0.1439728426436583,gene-gene
2214,RXRB,1818,PDPK1,0.16675680266538015,gene-gene
2214,RXRB,1913,PLIN2,0.19005532780041298,gene-gene
2214,RXRB,1914,PLIN4,0.19755812051395574,gene-gene
2214,RXRB,1915,PLIN5,0.2069685347378254,gene-gene
2214,RXRB,1920,PLTP,0.11908914459248383,gene-gene
2214,RXRB,1936,PPARG,0.20700693440934023,gene-gene
2214,RXRB,2215,RXRG,0.13541500456631184,gene-gene
2214,RXRB,2229,SCD,0.06598480915029843,gene-gene
2214,RXRB,2230,SCD5,0.3106358603884776,gene-gene
2214,RXRB,2240,SCP2,0.16093460842967033,gene-gene
2214,RXRB,2325,SLC27A1,0.17419745811882117,gene-gene
2214,RXRB,2326,SLC27A4,0.21191484605272612,gene-gene
2214,RXRB,2391,SORBS1,0.2040588998546203,gene-gene
2214,RXRB,2545,THRA,0.1575092550677558,gene-gene
2214,RXRB,2546,THRB,0.20796772806594768,gene-gene
2214,RXRB,2650,UBC,0.13764040482540926,gene-gene
2214,RXRB,2663,UCP1,0.18960489456852278,gene-gene
2215,RXRG,13,ACAA1,0.24472104633847871,gene-gene
2215,RXRG,15,ACADM,0.14417822721103826,gene-gene
2215,RXRG,17,ACOX1,0.1211065595659117,gene-gene
2215,RXRG,18,ACOX3,0.22944037367900214,gene-gene
2215,RXRG,21,ACSBG2,0.12465096265077591,gene-gene
2215,RXRG,22,ACSL1,0.21431735871980587,gene-gene
2215,RXRG,23,ACSL3,0.2122244822482268,gene-gene
2215,RXRG,24,ACSL6,0.13506741573413214,gene-gene
2215,RXRG,101,ANGPTL4,0.15958240938683352,gene-gene
2215,RXRG,122,APOA1,0.1318854403992494,gene-gene
2215,RXRG,133,AQP7,0.13503426685929298,gene-gene
2215,RXRG,530,CPT1A,0.19795014771322408,gene-gene
2215,RXRG,531,CPT1B,0.2510141506791115,gene-gene
2215,RXRG,532,CPT1C,0.26034567567209405,gene-gene
2215,RXRG,533,CPT2,0.1823431613544623,gene-gene
2215,RXRG,605,CYP27A1,0.12763584032654762,gene-gene
2215,RXRG,620,DBI,0.22992604970932007,gene-gene
2215,RXRG,727,EHHADH,0.09374195026854674,gene-gene
2215,RXRG,819,FABP3,0.19710388810684284,gene-gene
2215,RXRG,821,FADS2,0.192872783401981,gene-gene
2215,RXRG,1094,HMGCS1,0.30545055866241455,gene-gene
2215,RXRG,1183,ILK,0.19173064641654491,gene-gene
2215,RXRG,1435,ME1,0.2320899081726869,gene-gene
2215,RXRG,1685,NR1H3,0.25458163892229396,gene-gene
2215,RXRG,1792,PCK2,0.1929750218987465,gene-gene
2215,RXRG,1818,PDPK1,0.13489165622740984,gene-gene
2215,RXRG,1913,PLIN2,0.15234946211179098,gene-gene
2215,RXRG,1914,PLIN4,0.11655381663391988,gene-gene
2215,RXRG,1915,PLIN5,0.18604477494955063,gene-gene
2215,RXRG,1920,PLTP,0.16587660554796457,gene-gene
2215,RXRG,1936,PPARG,0.1092471828063329,gene-gene
2215,RXRG,2229,SCD,0.11952218910058339,gene-gene
2215,RXRG,2230,SCD5,0.19575430204470953,gene-gene
2215,RXRG,2240,SCP2,0.17512987554073334,gene-gene
2215,RXRG,2325,SLC27A1,0.17216594517230988,gene-gene
2215,RXRG,2326,SLC27A4,0.19301428273320198,gene-gene
2215,RXRG,2391,SORBS1,0.2743942216038704,gene-gene
2215,RXRG,2545,THRA,0.18127089090800533,gene-gene
2215,RXRG,2546,THRB,0.19739461224526167,gene-gene
2215,RXRG,2650,UBC,0.15346086863428354,gene-gene
2215,RXRG,2663,UCP1,0.12060647023220857,gene-gene
2217,RYR1,1992,PRKCA,0.11437905952334404,gene-gene
2217,RYR1,1993,PRKCB,0.29378072420756024,gene-gene
2217,RYR1,1996,PRKCG,0.154123205691576,gene-gene
2217,RYR1,2218,RYR2,0.16103152744472027,gene-gene
2219,S1PR1,983,GNAI1,0.21705875173211098,gene-gene
2219,S1PR1,984,GNAI2,0.14941719795266786,gene-gene
2219,S1PR1,985,GNAI3,0.16208238744487366,gene-gene
2220,S1PR2,979,GNA12,0.08605705791463454,gene-gene
2220,S1PR2,980,GNA13,0.1188821503892541,gene-gene
2220,S1PR2,983,GNAI1,0.13722525909543037,gene-gene
2220,S1PR2,984,GNAI2,0.22200780610243478,gene-gene
2220,S1PR2,985,GNAI3,0.0819048957588772,gene-gene
2220,S1PR2,988,GNAQ,0.18331514904275537,gene-gene
2221,S1PR3,979,GNA12,0.1905981550614039,gene-gene
2221,S1PR3,980,GNA13,0.22158179859009883,gene-gene
2221,S1PR3,983,GNAI1,0.1649488521118959,gene-gene
